"GLOBAL","YEAR","SPECIES","QUANTITY"
"GLOBAL",2003-01-01,"CLA",73831
"GLOBAL",2003-01-01,"CLB",160677
"GLOBAL",2003-01-01,"CLH",8284
"GLOBAL",2003-01-01,"CLI",2947
"GLOBAL",2003-01-01,"CLJ",51237
"GLOBAL",2003-01-01,"CLM",2349
"GLOBAL",2003-01-01,"CLN",43109
"GLOBAL",2003-01-01,"CLO",18
"GLOBAL",2003-01-01,"CLQ",148413
"GLOBAL",2003-01-01,"CLR",30
"GLOBAL",2003-01-01,"CLS",10248
"GLOBAL",2003-01-01,"CLT",27339
"GLOBAL",2003-01-01,"CLU",318652
"GLOBAL",2003-01-01,"CLV",5809
"GLOBAL",2003-01-01,"CLX",130713
"GLOBAL",2003-01-01,"CLZ",39537
"GLOBAL",2003-01-01,"CMB",0
"GLOBAL",2003-01-01,"CMD",16
"GLOBAL",2003-01-01,"CME",1037
"GLOBAL",2003-01-01,"CMH",0
"GLOBAL",2003-01-01,"CMJ",17788
"GLOBAL",2003-01-01,"CMO",170
"GLOBAL",2003-01-01,"CMR",124
"GLOBAL",2003-01-01,"CNA",6
"GLOBAL",2003-01-01,"CNG",27308
"GLOBAL",2003-01-01,"CNI",2.491
"GLOBAL",2003-01-01,"CNU",5185
"GLOBAL",2003-01-01,"COA",62
"GLOBAL",2003-01-01,"COB",208
"GLOBAL",2003-01-01,"COC",29431
"GLOBAL",2003-01-01,"COD",849022
"GLOBAL",2003-01-01,"COE",15258
"GLOBAL",2003-01-01,"COH",16954
"GLOBAL",2003-01-01,"COJ",0.75
"GLOBAL",2003-01-01,"COK",0.515
"GLOBAL",2003-01-01,"COL",34.97
"GLOBAL",2003-01-01,"COM",190299
"GLOBAL",2003-01-01,"CON",32343
"GLOBAL",2003-01-01,"COS",86
"GLOBAL",2003-01-01,"COU",0
"GLOBAL",2003-01-01,"COW",822
"GLOBAL",2003-01-01,"COX",13830
"GLOBAL",2003-01-01,"COZ",1288
"GLOBAL",2003-01-01,"CPG",0
"GLOBAL",2003-01-01,"CPI",633820
"GLOBAL",2003-01-01,"CPL",0
"GLOBAL",2003-01-01,"CPR",447
"GLOBAL",2003-01-01,"CPS",46
"GLOBAL",2003-01-01,"CRA",275684
"GLOBAL",2003-01-01,"CRB",99968
"GLOBAL",2003-01-01,"CRD",1
"GLOBAL",2003-01-01,"CRE",46503
"GLOBAL",2003-01-01,"CRG",1392
"GLOBAL",2003-01-01,"CRH",184
"GLOBAL",2003-01-01,"CRI",152088
"GLOBAL",2003-01-01,"CRJ",1459
"GLOBAL",2003-01-01,"CRK",8187
"GLOBAL",2003-01-01,"CRL",465
"GLOBAL",2003-01-01,"CRQ",116323
"GLOBAL",2003-01-01,"CRR",0
"GLOBAL",2003-01-01,"CRS",2103
"GLOBAL",2003-01-01,"CRU",143107
"GLOBAL",2003-01-01,"CRV",93302
"GLOBAL",2003-01-01,"CRW",508
"GLOBAL",2003-01-01,"CRX",2037
"GLOBAL",2003-01-01,"CRY",245382
"GLOBAL",2003-01-01,"CRZ",940
"GLOBAL",2003-01-01,"CSD",1912
"GLOBAL",2003-01-01,"CSE",0
"GLOBAL",2003-01-01,"CSH",37029
"GLOBAL",2003-01-01,"CSI",86
"GLOBAL",2003-01-01,"CSM",3811
"GLOBAL",2003-01-01,"CSP",2296
"GLOBAL",2003-01-01,"CSR",12537
"GLOBAL",2003-01-01,"CSS",13760.616
"GLOBAL",2003-01-01,"CST",8083
"GLOBAL",2003-01-01,"CSY",18084
"GLOBAL",2003-01-01,"CTA",530
"GLOBAL",2003-01-01,"CTB",625
"GLOBAL",2003-01-01,"CTC",16602
"GLOBAL",2003-01-01,"CTG",716
"GLOBAL",2003-01-01,"CTI",292
"GLOBAL",2003-01-01,"CTL",337730
"GLOBAL",2003-01-01,"CTM",71
"GLOBAL",2003-01-01,"CTO",59195
"GLOBAL",2003-01-01,"CTS",2383
"GLOBAL",2003-01-01,"CTU",2895
"GLOBAL",2003-01-01,"CTZ",57
"GLOBAL",2003-01-01,"CUB",1560
"GLOBAL",2003-01-01,"CUC",100
"GLOBAL",2003-01-01,"CUJ",9798
"GLOBAL",2003-01-01,"CUN",7
"GLOBAL",2003-01-01,"CUQ",95
"GLOBAL",2003-01-01,"CUS",44418
"GLOBAL",2003-01-01,"CUT",175571
"GLOBAL",2003-01-01,"CUU",4810
"GLOBAL",2003-01-01,"CUX",14637
"GLOBAL",2003-01-01,"CVB",689
"GLOBAL",2003-01-01,"CVJ",5976
"GLOBAL",2003-01-01,"CVK",53743
"GLOBAL",2003-01-01,"CVL",26
"GLOBAL",2003-01-01,"CVW",0
"GLOBAL",2003-01-01,"CVY",0
"GLOBAL",2003-01-01,"CWC",0
"GLOBAL",2003-01-01,"CWE",4917
"GLOBAL",2003-01-01,"CWF",0
"GLOBAL",2003-01-01,"CWJ",18041
"GLOBAL",2003-01-01,"CXF",1391
"GLOBAL",2003-01-01,"CXR",51
"GLOBAL",2003-01-01,"CXS",21
"GLOBAL",2003-01-01,"CXY",3609
"GLOBAL",2003-01-01,"CYM",2
"GLOBAL",2003-01-01,"CYO",4232
"GLOBAL",2003-01-01,"CYP",514
"GLOBAL",2003-01-01,"CYV",2554
"GLOBAL",2003-01-01,"CYW",0
"GLOBAL",2003-01-01,"CZJ",2197
"GLOBAL",2003-01-01,"DAB",16889
"GLOBAL",2003-01-01,"DAG",80495
"GLOBAL",2003-01-01,"DAS",6584
"GLOBAL",2003-01-01,"DBO",257
"GLOBAL",2003-01-01,"DBZ",20
"GLOBAL",2003-01-01,"DCA",189
"GLOBAL",2003-01-01,"DCL",6
"GLOBAL",2003-01-01,"DCO",956
"GLOBAL",2003-01-01,"DCP",940857
"GLOBAL",2003-01-01,"DCX",5442
"GLOBAL",2003-01-01,"DCZ",31
"GLOBAL",2003-01-01,"DDU",0
"GLOBAL",2003-01-01,"DEA",659
"GLOBAL",2003-01-01,"DEC",1228
"GLOBAL",2003-01-01,"DEL",1306
"GLOBAL",2003-01-01,"DES",4495
"GLOBAL",2003-01-01,"DEX",23153
"GLOBAL",2003-01-01,"DGH",1472
"GLOBAL",2003-01-01,"DGM",0
"GLOBAL",2003-01-01,"DGP",19
"GLOBAL",2003-01-01,"DGS",22275
"GLOBAL",2003-01-01,"DGX",7104
"GLOBAL",2003-01-01,"DHG",68
"GLOBAL",2003-01-01,"DHI",14
"GLOBAL",2003-01-01,"DIG",8
"GLOBAL",2003-01-01,"DIH",7
"GLOBAL",2003-01-01,"DLP",98
"GLOBAL",2003-01-01,"DMO",0
"GLOBAL",2003-01-01,"DNC",287
"GLOBAL",2003-01-01,"DNF",0
"GLOBAL",2003-01-01,"DOB",15748
"GLOBAL",2003-01-01,"DOD",10031
"GLOBAL",2003-01-01,"DOL",88700
"GLOBAL",2003-01-01,"DON",701
"GLOBAL",2003-01-01,"DOS",63152
"GLOBAL",2003-01-01,"DOT",1449
"GLOBAL",2003-01-01,"DPC",263897
"GLOBAL",2003-01-01,"DPN",765
"GLOBAL",2003-01-01,"DPQ",820
"GLOBAL",2003-01-01,"DPS",17621
"GLOBAL",2003-01-01,"DPX",51461
"GLOBAL",2003-01-01,"DRI",37
"GLOBAL",2003-01-01,"DRR",406
"GLOBAL",2003-01-01,"DRS",935
"GLOBAL",2003-01-01,"DRY",852
"GLOBAL",2003-01-01,"DSA",0
"GLOBAL",2003-01-01,"DSE",0
"GLOBAL",2003-01-01,"DSI",474
"GLOBAL",2003-01-01,"DSP",0
"GLOBAL",2003-01-01,"DST",557
"GLOBAL",2003-01-01,"DUJ",352
"GLOBAL",2003-01-01,"DUK",37
"GLOBAL",2003-01-01,"DUN",45877
"GLOBAL",2003-01-01,"DUS",5
"GLOBAL",2003-01-01,"DUT",2573
"GLOBAL",2003-01-01,"DVA",1764
"GLOBAL",2003-01-01,"DWH",187
"GLOBAL",2003-01-01,"DWP",27
"GLOBAL",2003-01-01,"DWW",0
"GLOBAL",2003-01-01,"DYL",0
"GLOBAL",2003-01-01,"EAG",13
"GLOBAL",2003-01-01,"EAN",5914
"GLOBAL",2003-01-01,"ECH",4038
"GLOBAL",2003-01-01,"ECN",0
"GLOBAL",2003-01-01,"EDJ",0
"GLOBAL",2003-01-01,"EDR",67
"GLOBAL",2003-01-01,"EED",40
"GLOBAL",2003-01-01,"EEG",57
"GLOBAL",2003-01-01,"EEL",581
"GLOBAL",2003-01-01,"EEO",109
"GLOBAL",2003-01-01,"EEP",21
"GLOBAL",2003-01-01,"EEU",253
"GLOBAL",2003-01-01,"EEY",3
"GLOBAL",2003-01-01,"EFD",12
"GLOBAL",2003-01-01,"EFH",13
"GLOBAL",2003-01-01,"EFJ",14
"GLOBAL",2003-01-01,"EFV",227
"GLOBAL",2003-01-01,"EHG",14
"GLOBAL",2003-01-01,"EHI",0
"GLOBAL",2003-01-01,"EIL",81558
"GLOBAL",2003-01-01,"ELA",1117
"GLOBAL",2003-01-01,"ELC",0
"GLOBAL",2003-01-01,"ELE",6183
"GLOBAL",2003-01-01,"ELG",114
"GLOBAL",2003-01-01,"ELJ",609
"GLOBAL",2003-01-01,"ELP",30
"GLOBAL",2003-01-01,"ELS",17451
"GLOBAL",2003-01-01,"ELU",133
"GLOBAL",2003-01-01,"ELX",3255
"GLOBAL",2003-01-01,"ELZ",513
"GLOBAL",2003-01-01,"EME",152
"GLOBAL",2003-01-01,"EMM",8062
"GLOBAL",2003-01-01,"EMP",94569
"GLOBAL",2003-01-01,"EMT",22
"GLOBAL",2003-01-01,"EMU",234
"GLOBAL",2003-01-01,"EMV",35
"GLOBAL",2003-01-01,"ENA",39907
"GLOBAL",2003-01-01,"ENC",0
"GLOBAL",2003-01-01,"ENI",2418
"GLOBAL",2003-01-01,"ENP",0
"GLOBAL",2003-01-01,"ENS",2348
"GLOBAL",2003-01-01,"ENX",0
"GLOBAL",2003-01-01,"EOI",290
"GLOBAL",2003-01-01,"EOJ",2041
"GLOBAL",2003-01-01,"EOL",322
"GLOBAL",2003-01-01,"EOZ",1
"GLOBAL",2003-01-01,"EPI",3131
"GLOBAL",2003-01-01,"EPR",309
"GLOBAL",2003-01-01,"EPT",1992
"GLOBAL",2003-01-01,"EQE",721
"GLOBAL",2003-01-01,"ERP",204
"GLOBAL",2003-01-01,"ERS",34540
"GLOBAL",2003-01-01,"ESZ",0
"GLOBAL",2003-01-01,"ETR",0
"GLOBAL",2003-01-01,"ETX",10
"GLOBAL",2003-01-01,"EUA",2
"GLOBAL",2003-01-01,"EUG",2
"GLOBAL",2003-01-01,"EUL",1528
"GLOBAL",2003-01-01,"EWF",29
"GLOBAL",2003-01-01,"EWS",26
"GLOBAL",2003-01-01,"EWU",372
"GLOBAL",2003-01-01,"EWY",286
"GLOBAL",2003-01-01,"EXO",123332
"GLOBAL",2003-01-01,"EYO",0
"GLOBAL",2003-01-01,"FAC",0
"GLOBAL",2003-01-01,"FAL",13699
"GLOBAL",2003-01-01,"FAS",0
"GLOBAL",2003-01-01,"FAW",22
"GLOBAL",2003-01-01,"FBM",53115
"GLOBAL",2003-01-01,"FBR",3713
"GLOBAL",2003-01-01,"FBU",3586
"GLOBAL",2003-01-01,"FCC",4957
"GLOBAL",2003-01-01,"FCG",23959
"GLOBAL",2003-01-01,"FCH",3341
"GLOBAL",2003-01-01,"FCP",67436
"GLOBAL",2003-01-01,"FCX",12823
"GLOBAL",2003-01-01,"FCY",288694
"GLOBAL",2003-01-01,"FFX",4527
"GLOBAL",2003-01-01,"FGB",6063
"GLOBAL",2003-01-01,"FGG",0
"GLOBAL",2003-01-01,"FGO",14741
"GLOBAL",2003-01-01,"FGS",26497
"GLOBAL",2003-01-01,"FGX",7163
"GLOBAL",2003-01-01,"FHC",0
"GLOBAL",2003-01-01,"FID",4441
"GLOBAL",2003-01-01,"FIE",0
"GLOBAL",2003-01-01,"FIL",1429
"GLOBAL",2003-01-01,"FIN",19398
"GLOBAL",2003-01-01,"FIO",0
"GLOBAL",2003-01-01,"FIS",6996
"GLOBAL",2003-01-01,"FIW",10
"GLOBAL",2003-01-01,"FKN",34
"GLOBAL",2003-01-01,"FLA",6982
"GLOBAL",2003-01-01,"FLD",64
"GLOBAL",2003-01-01,"FLE",12387
"GLOBAL",2003-01-01,"FLF",159299
"GLOBAL",2003-01-01,"FLH",5733
"GLOBAL",2003-01-01,"FLI",2747
"GLOBAL",2003-01-01,"FLP",81045
"GLOBAL",2003-01-01,"FLS",6499
"GLOBAL",2003-01-01,"FLT",357
"GLOBAL",2003-01-01,"FLU",8290
"GLOBAL",2003-01-01,"FLW",7769
"GLOBAL",2003-01-01,"FLX",227725
"GLOBAL",2003-01-01,"FLY",63293
"GLOBAL",2003-01-01,"FOR",443
"GLOBAL",2003-01-01,"FOT",1908
"GLOBAL",2003-01-01,"FOX",1088
"GLOBAL",2003-01-01,"FPC",11981
"GLOBAL",2003-01-01,"FPE",25761
"GLOBAL",2003-01-01,"FPI",25490
"GLOBAL",2003-01-01,"FPP",17516
"GLOBAL",2003-01-01,"FPY",4285
"GLOBAL",2003-01-01,"FRA",1002
"GLOBAL",2003-01-01,"FRF",4652261
"GLOBAL",2003-01-01,"FRG",2917
"GLOBAL",2003-01-01,"FRI",2199
"GLOBAL",2003-01-01,"FRL",224
"GLOBAL",2003-01-01,"FRO",13489
"GLOBAL",2003-01-01,"FRX",16331
"GLOBAL",2003-01-01,"FRZ",305834
"GLOBAL",2003-01-01,"FSA",193
"GLOBAL",2003-01-01,"FSC",1461
"GLOBAL",2003-01-01,"FSH",0
"GLOBAL",2003-01-01,"FSI",136951
"GLOBAL",2003-01-01,"FSN",45058
"GLOBAL",2003-01-01,"FSS",62155
"GLOBAL",2003-01-01,"FTE",2697
"GLOBAL",2003-01-01,"FTS",12447
"GLOBAL",2003-01-01,"FUT",439
"GLOBAL",2003-01-01,"FVE",7438
"GLOBAL",2003-01-01,"FYS",34
"GLOBAL",2003-01-01,"GAD",61015
"GLOBAL",2003-01-01,"GAG",4539
"GLOBAL",2003-01-01,"GAL",16172
"GLOBAL",2003-01-01,"GAM",0
"GLOBAL",2003-01-01,"GAR",2157
"GLOBAL",2003-01-01,"GAS",24620
"GLOBAL",2003-01-01,"GAT",0
"GLOBAL",2003-01-01,"GAZ",275599
"GLOBAL",2003-01-01,"GBA",11473
"GLOBAL",2003-01-01,"GBL",37
"GLOBAL",2003-01-01,"GBN",1
"GLOBAL",2003-01-01,"GBR",4890
"GLOBAL",2003-01-01,"GBS",32
"GLOBAL",2003-01-01,"GDE",0
"GLOBAL",2003-01-01,"GDG",0
"GLOBAL",2003-01-01,"GDJ",5682
"GLOBAL",2003-01-01,"GDW",0
"GLOBAL",2003-01-01,"GEC",5328
"GLOBAL",2003-01-01,"GEJ",348
"GLOBAL",2003-01-01,"GEL",1988
"GLOBAL",2003-01-01,"GEM",1275
"GLOBAL",2003-01-01,"GEO",98
"GLOBAL",2003-01-01,"GEP",646
"GLOBAL",2003-01-01,"GER",81
"GLOBAL",2003-01-01,"GEZ",1253
"GLOBAL",2003-01-01,"GFB",7489
"GLOBAL",2003-01-01,"GGW",0
"GLOBAL",2003-01-01,"GHG",9
"GLOBAL",2003-01-01,"GHL",122467
"GLOBAL",2003-01-01,"GHP",0
"GLOBAL",2003-01-01,"GIP",70705
"GLOBAL",2003-01-01,"GIS",402042
"GLOBAL",2003-01-01,"GIT",219537
"GLOBAL",2003-01-01,"GIY",548
"GLOBAL",2003-01-01,"GJK",30952
"GLOBAL",2003-01-01,"GKF",0
"GLOBAL",2003-01-01,"GKL",6340
"GLOBAL",2003-01-01,"GLO",0
"GLOBAL",2003-01-01,"GLS",55002
"GLOBAL",2003-01-01,"GLT",2012
"GLOBAL",2003-01-01,"GMK",16
"GLOBAL",2003-01-01,"GNC",115
"GLOBAL",2003-01-01,"GOA",2229
"GLOBAL",2003-01-01,"GOO",0
"GLOBAL",2003-01-01,"GOX",72109
"GLOBAL",2003-01-01,"GPA",38312
"GLOBAL",2003-01-01,"GPB",1826
"GLOBAL",2003-01-01,"GPD",2791
"GLOBAL",2003-01-01,"GPE",0
"GLOBAL",2003-01-01,"GPN",463
"GLOBAL",2003-01-01,"GPR",5375
"GLOBAL",2003-01-01,"GPS",8
"GLOBAL",2003-01-01,"GPW",1129
"GLOBAL",2003-01-01,"GPX",99513
"GLOBAL",2003-01-01,"GQO",58560
"GLOBAL",2003-01-01,"GQT",310
"GLOBAL",2003-01-01,"GRA",0
"GLOBAL",2003-01-01,"GRB",19961
"GLOBAL",2003-01-01,"GRC",1288
"GLOBAL",2003-01-01,"GRE",0
"GLOBAL",2003-01-01,"GRL",1451
"GLOBAL",2003-01-01,"GRM",208740
"GLOBAL",2003-01-01,"GRN",218174
"GLOBAL",2003-01-01,"GRO",3475
"GLOBAL",2003-01-01,"GRP",9000
"GLOBAL",2003-01-01,"GRQ",0
"GLOBAL",2003-01-01,"GRV",971
"GLOBAL",2003-01-01,"GRW",126
"GLOBAL",2003-01-01,"GRX",71457
"GLOBAL",2003-01-01,"GSH",80
"GLOBAL",2003-01-01,"GSK",65
"GLOBAL",2003-01-01,"GSU",32198
"GLOBAL",2003-01-01,"GTA",1936
"GLOBAL",2003-01-01,"GTF",1914
"GLOBAL",2003-01-01,"GUC",669
"GLOBAL",2003-01-01,"GUD",3
"GLOBAL",2003-01-01,"GUF",260
"GLOBAL",2003-01-01,"GUG",1293
"GLOBAL",2003-01-01,"GUP",930
"GLOBAL",2003-01-01,"GUQ",3023
"GLOBAL",2003-01-01,"GUR",5837
"GLOBAL",2003-01-01,"GUS",456
"GLOBAL",2003-01-01,"GUT",41406
"GLOBAL",2003-01-01,"GUU",2375
"GLOBAL",2003-01-01,"GUX",10712
"GLOBAL",2003-01-01,"GYN",0
"GLOBAL",2003-01-01,"HAD",281673
"GLOBAL",2003-01-01,"HAI",21267
"GLOBAL",2003-01-01,"HAJ",411
"GLOBAL",2003-01-01,"HAL",4545
"GLOBAL",2003-01-01,"HAN",0
"GLOBAL",2003-01-01,"HAP",42894
"GLOBAL",2003-01-01,"HAS",85777
"GLOBAL",2003-01-01,"HAW",309
"GLOBAL",2003-01-01,"HBN",5196
"GLOBAL",2003-01-01,"HBY",16
"GLOBAL",2003-01-01,"HBZ",134
"GLOBAL",2003-01-01,"HCD",0
"GLOBAL",2003-01-01,"HCJ",8089
"GLOBAL",2003-01-01,"HCL",13791
"GLOBAL",2003-01-01,"HCX",13262
"GLOBAL",2003-01-01,"HCZ",250
"GLOBAL",2003-01-01,"HDV",1
"GLOBAL",2003-01-01,"HDW",405
"GLOBAL",2003-01-01,"HED",2345
"GLOBAL",2003-01-01,"HEP",298508
"GLOBAL",2003-01-01,"HER",1957801
"GLOBAL",2003-01-01,"HES",33
"GLOBAL",2003-01-01,"HFC",0
"GLOBAL",2003-01-01,"HFF",36
"GLOBAL",2003-01-01,"HFN",8
"GLOBAL",2003-01-01,"HFR",0
"GLOBAL",2003-01-01,"HGH",56
"GLOBAL",2003-01-01,"HGY",4
"GLOBAL",2003-01-01,"HIL",283553
"GLOBAL",2003-01-01,"HJD",705
"GLOBAL",2003-01-01,"HKB",2552
"GLOBAL",2003-01-01,"HKC",336888
"GLOBAL",2003-01-01,"HKE",72901
"GLOBAL",2003-01-01,"HKK",1457
"GLOBAL",2003-01-01,"HKM",6250
"GLOBAL",2003-01-01,"HKN",52264
"GLOBAL",2003-01-01,"HKP",380283
"GLOBAL",2003-01-01,"HKR",3299
"GLOBAL",2003-01-01,"HKS",20241
"GLOBAL",2003-01-01,"HKU",6847
"GLOBAL",2003-01-01,"HKW",14214
"GLOBAL",2003-01-01,"HKX",2901
"GLOBAL",2003-01-01,"HLI",5
"GLOBAL",2003-01-01,"HLT",24
"GLOBAL",2003-01-01,"HLU",13
"GLOBAL",2003-01-01,"HMC",404930
"GLOBAL",2003-01-01,"HMG",27378
"GLOBAL",2003-01-01,"HMM",23322
"GLOBAL",2003-01-01,"HMY",3466
"GLOBAL",2003-01-01,"HMZ",41572
"GLOBAL",2003-01-01,"HOA",8189
"GLOBAL",2003-01-01,"HOC",1299
"GLOBAL",2003-01-01,"HOF",9
"GLOBAL",2003-01-01,"HOL",156
"GLOBAL",2003-01-01,"HOM",208810
"GLOBAL",2003-01-01,"HON",36
"GLOBAL",2003-01-01,"HOU",6
"GLOBAL",2003-01-01,"HPR",0
"GLOBAL",2003-01-01,"HSC",1190
"GLOBAL",2003-01-01,"HSO",3000
"GLOBAL",2003-01-01,"HTN",11668
"GLOBAL",2003-01-01,"HUC",1
"GLOBAL",2003-01-01,"HUH",122
"GLOBAL",2003-01-01,"HUM",45152
"GLOBAL",2003-01-01,"HUS",1298
"GLOBAL",2003-01-01,"HUV",41
"GLOBAL",2003-01-01,"HUW",17
"GLOBAL",2003-01-01,"HVJ",1991
"GLOBAL",2003-01-01,"HVS",135
"GLOBAL",2003-01-01,"HWH",0
"GLOBAL",2003-01-01,"HWP",22
"GLOBAL",2003-01-01,"HWX",1
"GLOBAL",2003-01-01,"HXQ",25
"GLOBAL",2003-01-01,"HYD",2273
"GLOBAL",2003-01-01,"HYW",7
"GLOBAL",2003-01-01,"HZK",0
"GLOBAL",2003-01-01,"IAG",6838
"GLOBAL",2003-01-01,"IAH",15780
"GLOBAL",2003-01-01,"IBC",1637
"GLOBAL",2003-01-01,"ICX",9
"GLOBAL",2003-01-01,"IDB",0
"GLOBAL",2003-01-01,"ILI",9513
"GLOBAL",2003-01-01,"ILS",22
"GLOBAL",2003-01-01,"IMO",165
"GLOBAL",2003-01-01,"IMS",4
"GLOBAL",2003-01-01,"IMY",60788
"GLOBAL",2003-01-01,"INV",104422
"GLOBAL",2003-01-01,"IOS",373972
"GLOBAL",2003-01-01,"IPO",104
"GLOBAL",2003-01-01,"IRD",0
"GLOBAL",2003-01-01,"ISA",2
"GLOBAL",2003-01-01,"ISC",4284
"GLOBAL",2003-01-01,"ITE",13
"GLOBAL",2003-01-01,"ITF",1262
"GLOBAL",2003-01-01,"ITM",0
"GLOBAL",2003-01-01,"ITP",416
"GLOBAL",2003-01-01,"ITT",1808
"GLOBAL",2003-01-01,"IYL",2
"GLOBAL",2003-01-01,"IYO",108
"GLOBAL",2003-01-01,"JAA",4013
"GLOBAL",2003-01-01,"JAI",0
"GLOBAL",2003-01-01,"JAN",1899570
"GLOBAL",2003-01-01,"JAP",191513
"GLOBAL",2003-01-01,"JAQ",0
"GLOBAL",2003-01-01,"JAS",17323
"GLOBAL",2003-01-01,"JAX",284730
"GLOBAL",2003-01-01,"JCM",0
"GLOBAL",2003-01-01,"JDP",11
"GLOBAL",2003-01-01,"JEL",364939
"GLOBAL",2003-01-01,"JFL",5973
"GLOBAL",2003-01-01,"JFY",0
"GLOBAL",2003-01-01,"JGU",51
"GLOBAL",2003-01-01,"JIC",0
"GLOBAL",2003-01-01,"JJM",317332
"GLOBAL",2003-01-01,"JKX",35129
"GLOBAL",2003-01-01,"JOD",9533
"GLOBAL",2003-01-01,"JOS",91
"GLOBAL",2003-01-01,"JRI",0
"GLOBAL",2003-01-01,"JSC",347071
"GLOBAL",2003-01-01,"JSN",4271
"GLOBAL",2003-01-01,"JSP",383
"GLOBAL",2003-01-01,"JSS",885
"GLOBAL",2003-01-01,"KAF",17301
"GLOBAL",2003-01-01,"KAH",4260
"GLOBAL",2003-01-01,"KAQ",1789
"GLOBAL",2003-01-01,"KAW",325621
"GLOBAL",2003-01-01,"KBR",8984
"GLOBAL",2003-01-01,"KCD",9300
"GLOBAL",2003-01-01,"KCF",0
"GLOBAL",2003-01-01,"KCI",3504
"GLOBAL",2003-01-01,"KCL",65
"GLOBAL",2003-01-01,"KCM",0
"GLOBAL",2003-01-01,"KCP",11372
"GLOBAL",2003-01-01,"KCR",4486
"GLOBAL",2003-01-01,"KCS",10381
"GLOBAL",2003-01-01,"KCU",0
"GLOBAL",2003-01-01,"KCV",0
"GLOBAL",2003-01-01,"KCX",2
"GLOBAL",2003-01-01,"KCY",249
"GLOBAL",2003-01-01,"KCZ",0
"GLOBAL",2003-01-01,"KDM",4986
"GLOBAL",2003-01-01,"KEF",1309
"GLOBAL",2003-01-01,"KEM",0
"GLOBAL",2003-01-01,"KFV",5
"GLOBAL",2003-01-01,"KGB",0
"GLOBAL",2003-01-01,"KGF",0
"GLOBAL",2003-01-01,"KGG",729
"GLOBAL",2003-01-01,"KGM",14817
"GLOBAL",2003-01-01,"KGX",381286
"GLOBAL",2003-01-01,"KHG",0
"GLOBAL",2003-01-01,"KIC",81
"GLOBAL",2003-01-01,"KIF",0
"GLOBAL",2003-01-01,"KII",27
"GLOBAL",2003-01-01,"KIW",5
"GLOBAL",2003-01-01,"KIX",2052
"GLOBAL",2003-01-01,"KLA",1047
"GLOBAL",2003-01-01,"KLK",412
"GLOBAL",2003-01-01,"KNS",1440
"GLOBAL",2003-01-01,"KNU",1589
"GLOBAL",2003-01-01,"KOB",5261
"GLOBAL",2003-01-01,"KOY",0
"GLOBAL",2003-01-01,"KPC",0
"GLOBAL",2003-01-01,"KRI",117728
"GLOBAL",2003-01-01,"KRW",430
"GLOBAL",2003-01-01,"KUG",4165
"GLOBAL",2003-01-01,"KUP",3245
"GLOBAL",2003-01-01,"KUR",69
"GLOBAL",2003-01-01,"KVV",0
"GLOBAL",2003-01-01,"KYX",88
"GLOBAL",2003-01-01,"LAA",52896
"GLOBAL",2003-01-01,"LAC",0
"GLOBAL",2003-01-01,"LAD",891
"GLOBAL",2003-01-01,"LAG",873
"GLOBAL",2003-01-01,"LAH",6448
"GLOBAL",2003-01-01,"LAI",0
"GLOBAL",2003-01-01,"LAN",0
"GLOBAL",2003-01-01,"LAR",191
"GLOBAL",2003-01-01,"LAS",119
"GLOBAL",2003-01-01,"LAT",955
"GLOBAL",2003-01-01,"LAU",75
"GLOBAL",2003-01-01,"LBA",81291
"GLOBAL",2003-01-01,"LBC",2844
"GLOBAL",2003-01-01,"LBE",2790
"GLOBAL",2003-01-01,"LBR",186
"GLOBAL",2003-01-01,"LBT",534
"GLOBAL",2003-01-01,"LBW",686
"GLOBAL",2003-01-01,"LCX",31
"GLOBAL",2003-01-01,"LDB",12
"GLOBAL",2003-01-01,"LDE",5304
"GLOBAL",2003-01-01,"LDP",49
"GLOBAL",2003-01-01,"LDY",1
"GLOBAL",2003-01-01,"LEC",320
"GLOBAL",2003-01-01,"LEE",2007
"GLOBAL",2003-01-01,"LEF",1561
"GLOBAL",2003-01-01,"LEM",10422
"GLOBAL",2003-01-01,"LEN",87
"GLOBAL",2003-01-01,"LES",10
"GLOBAL",2003-01-01,"LEW",27
"GLOBAL",2003-01-01,"LEZ",8557
"GLOBAL",2003-01-01,"LFZ",0
"GLOBAL",2003-01-01,"LGO",27
"GLOBAL",2003-01-01,"LGQ",10142
"GLOBAL",2003-01-01,"LHN",1491
"GLOBAL",2003-01-01,"LHT",1244840
"GLOBAL",2003-01-01,"LIB",683
"GLOBAL",2003-01-01,"LIC",21
"GLOBAL",2003-01-01,"LIG",33311
"GLOBAL",2003-01-01,"LIJ",5
"GLOBAL",2003-01-01,"LIN",40408
"GLOBAL",2003-01-01,"LIO",744
"GLOBAL",2003-01-01,"LIX",116451
"GLOBAL",2003-01-01,"LJB",355
"GLOBAL",2003-01-01,"LJG",539
"GLOBAL",2003-01-01,"LJH",1871
"GLOBAL",2003-01-01,"LJI",174
"GLOBAL",2003-01-01,"LJN",185
"GLOBAL",2003-01-01,"LJU",0
"GLOBAL",2003-01-01,"LJX",108899
"GLOBAL",2003-01-01,"LJZ",69272
"GLOBAL",2003-01-01,"LKR",6661
"GLOBAL",2003-01-01,"LKT",0
"GLOBAL",2003-01-01,"LKW",0
"GLOBAL",2003-01-01,"LMA",2
"GLOBAL",2003-01-01,"LMG",0
